Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,0.17574836335519106,0.5683442100231646,-0.39259584666797354,0.3625,0.7336683417085427,-0.3711683417085427,0.020134228187919462,0.26993865030674846,-0.249804422118829,14.268,1.0359601659518405,13.23203983404816,0.8067801920269432,0.7494728458429031,0.0573073461840401,0.8851684735011709,0.7823132831410703,0.1028551903601006,0.1986754966887417,0.3502824858757062,-0.1516069891869645,0.02564102564102564,0.6918918918918919,-0.6662508662508663,0.7722721452416884
1,0.1600561228181175,0.5553750859853105,-0.39531896316719295,0.4246575342465753,0.7135922330097088,-0.28893469876313344,0.03067484662576687,0.26174496644295303,-0.23107011981718617,inf,1.2166392162196786,inf,0.8124126230744905,0.7508140522905922,0.0615985707838983,0.9165345394717063,0.7923254534204488,0.12420908605125747,0.1728395061728395,0.40437158469945356,-0.23153207852661406,0.10810810810810811,0.6511627906976745,-0.5430546825895664,0.7754830337952165
2,0.176316021430797,0.5558887556031682,-0.3795727341723712,0.5068493150684932,0.7621359223300971,-0.2552866072616039,0.02027027027027027,0.1951219512195122,-0.17485168094924192,17.207745098039215,1.1949303444595971,16.01281475357962,0.806224669013177,0.749140754332674,0.057083914680503,0.8942364563832779,0.7905710774126755,0.10366537897060235,0.18064516129032257,0.3870967741935484,-0.2064516129032258,0.18181818181818182,0.6862745098039216,-0.5044563279857397,0.7714366968491333
3,0.1774560683269008,0.5522664722420328,-0.37481040391513204,0.4411764705882353,0.7819905213270142,-0.3408140507387789,0.007042253521126761,0.3,-0.29295774647887324,20.69865591397849,1.2167222839035643,19.481933630074927,0.8085303867688717,0.7519332744845526,0.05659711228431907,0.8938854211707612,0.7943385383481469,0.09954688282261426,0.18796992481203006,0.3488372093023256,-0.16086728449029553,0.07792207792207792,0.8493975903614458,-0.7714755124393678,0.774464089724242
4,0.17427196733630995,0.5536656104187422,-0.37939364308243223,0.5131578947368421,0.7241379310344828,-0.21098003629764062,0.014285714285714285,0.313953488372093,-0.29966777408637874,13.870186335403725,1.1769323657481552,12.693253969655569,0.8080146499680472,0.7518853495980278,0.0561293003700194,0.8895225411685921,0.7928263705099137,0.09669617065867842,0.2222222222222222,0.34517766497461927,-0.12295544275239706,0.1111111111111111,0.7471910112359551,-0.636079900124844,0.774123107879453
5,0.1965932666181393,0.5485627854711757,-0.35196951885303634,0.38636363636363635,0.7958115183246073,-0.4094478819609709,0.012903225806451613,0.267515923566879,-0.2546126977604274,16.181206896551725,1.2287034788061748,14.95250341774555,0.8022240179566443,0.7514942797009485,0.05072973825569582,0.8580814644691633,0.7956517344792323,0.062429729989931015,0.18292682926829268,0.4107142857142857,-0.22778745644599302,0.0759493670886076,0.6944444444444444,-0.6184950773558369,0.7721043695980244
6,0.19567997511313512,0.5505440069495229,-0.35486403183638776,0.7323943661971831,0.8509615384615384,-0.11856717226435531,0.18867924528301888,0.3137254901960784,-0.12504624491305955,18.00142857142857,1.2367626855126856,16.764665885915882,0.8001979176445626,0.752143352305274,0.048054565339288646,0.8599375315601963,0.7956875603358725,0.06424997122432374,0.18620689655172415,0.4260355029585799,-0.23982860640685574,0.6470588235294118,0.796875,-0.1498161764705882,0.7717702474047651
7,0.1946593748445325,0.5537671919903918,-0.3591078171458593,0.4473684210526316,0.7684729064039408,-0.32110448535130925,0.01775147928994083,0.25874125874125875,-0.24098977945131791,19.692441492726125,1.222770905086234,18.46967058763989,0.8052772594902156,0.7514481635887076,0.05382909590150797,0.8790500224736381,0.7937561044022037,0.08529391807143438,0.17647058823529413,0.4,-0.2235294117647059,0.09333333333333334,0.7615894039735099,-0.6682560706401766,0.773118740567979
8,0.17810072568816843,0.5553877896398294,-0.37728706395166095,0.42105263157894735,0.7536945812807881,-0.3326419497018408,0.04430379746835443,0.2597402597402597,-0.21543646227190527,20.349754224270352,1.1960874204624203,19.153666803807933,0.8050452571764483,0.7513126259373106,0.05373263123913763,0.8879614585689808,0.7925220148970127,0.0954394436719681,0.22666666666666666,0.39325842696629215,-0.1665917602996255,0.05952380952380952,0.6871508379888268,-0.6276270284650173,0.7727734714409841
9,0.17568549471029588,0.5577471250988395,-0.3820616303885436,0.4430379746835443,0.76,-0.31696202531645573,0.036585365853658534,0.2635135135135135,-0.22692814765985495,inf,1.1658236136868148,inf,0.8077257036649735,0.7504419872564825,0.05728371640849106,0.8916967840239938,0.7903189321860135,0.10137785183798032,0.18902439024390244,0.391304347826087,-0.20227995758218453,0.12658227848101267,0.725609756097561,-0.5990274776165483,0.7734568642246307
10,0.15944344054494436,0.5564631307658658,-0.3970196902209215,0.3793103448275862,0.6979166666666666,-0.31860632183908044,0.03164556962025317,0.2597402597402597,-0.22809469012000655,18.68,1.1688329036224852,17.511167096377516,0.8119750799403403,0.7494472302666438,0.06252784967369651,0.918581280772735,0.7892111543807345,0.12937012639200052,0.17857142857142858,0.3163841807909605,-0.1378127522195319,0.1038961038961039,0.6982248520710059,-0.594328748174902,0.7746398682946907
11,0.17478786013549627,0.5553634044205553,-0.380575544285059,0.4583333333333333,0.8019323671497585,-0.34359903381642515,0.0,0.1958041958041958,-0.1958041958041958,inf,1.1936359025419712,inf,0.8091497589084737,0.751359677102892,0.05779008180558176,0.8975833319157622,0.7920602160731419,0.10552311584262031,0.15606936416184972,0.42857142857142855,-0.2725020644095788,0.08823529411764706,0.6904761904761905,-0.6022408963585434,0.7741336831755613
12,0.1596456734222623,0.5495021461209664,-0.38985647269870405,0.5352112676056338,0.7740384615384616,-0.2388271939328278,0.0058823529411764705,0.2605633802816901,-0.2546810273405137,18.18,1.2128858776451161,16.967114122354882,0.811973287106119,0.7528203079414354,0.05915297916468365,0.917473952479203,0.7960727287403423,0.12140122373886075,0.2,0.41711229946524064,-0.21711229946524063,0.07894736842105263,0.7361963190184049,-0.6572489505973522,0.7763379178671057
13,0.17689895444023992,0.556180835246128,-0.3792818808058881,0.4810126582278481,0.78,-0.2989873417721519,0.024539877300613498,0.26174496644295303,-0.23720508914233954,inf,1.1974379202368777,inf,0.8075168354443264,0.7499149020363223,0.057601933408004125,0.8962960315546523,0.7910580759219533,0.105237955632699,0.2222222222222222,0.3548387096774194,-0.13261648745519716,0.075,0.7914110429447853,-0.7164110429447853,0.7731161681986555
14,0.19245778468123248,0.552801324258002,-0.3603435395767695,0.4827586206896552,0.7395833333333334,-0.2568247126436782,0.025806451612903226,0.21019108280254778,-0.18438463118964454,17.095967741935485,1.258826685977421,15.837141055958064,0.8029471414929867,0.7527479280095863,0.050199213483400396,0.8698375716044424,0.7960529450488639,0.07378462655557849,0.22151898734177214,0.3407821229050279,-0.11926313556325577,0.13095238095238096,0.6705882352941176,-0.5396358543417367,0.772604838340879
15,0.18815436321622542,0.5597048737094519,-0.37155051049322646,0.45,0.8090452261306532,-0.3590452261306532,0.018518518518518517,0.38,-0.3614814814814815,14.484185606060606,1.1483732330312877,13.335812373029318,0.8033614079343676,0.7500806609113443,0.05328074702302332,0.869211312539225,0.7894864714935742,0.07972484104565081,0.21518987341772153,0.43859649122807015,-0.22340661781034862,0.05952380952380952,0.8033707865168539,-0.7438469769930444,0.7714315521104862
16,0.15987610405330765,0.5571992324086169,-0.39732312835530925,0.46835443037974683,0.73,-0.26164556962025315,0.019867549668874173,0.22981366459627328,-0.20994611492739912,14.933333333333332,1.1689837335117774,13.764349599821553,0.8126894804902316,0.7502173072159704,0.062472173274261245,0.9199063165832383,0.7904063332046662,0.12949998337857205,0.21739130434782608,0.3817204301075269,-0.1643291257597008,0.07246376811594203,0.64,-0.567536231884058,0.7749788494077834
17,0.17669038714105123,0.5566673507368053,-0.37997696359575406,0.3698630136986301,0.7475728155339806,-0.37770980183535047,0.02027027027027027,0.25,-0.22972972972972971,15.78899470899471,1.2031801910453577,14.585814517949354,0.8074577337387028,0.7511625097545244,0.05629522398417841,0.8911438416628433,0.7921093518623843,0.09903448980045904,0.18,0.3582887700534759,-0.17828877005347593,0.04225352112676056,0.6994535519125683,-0.6572000307858077,0.7736180660355786
18,0.17716923785705746,0.5600014272755481,-0.3828321894184907,0.4,0.8140703517587939,-0.4140703517587939,0.032467532467532464,0.3037974683544304,-0.2713299358868979,12.830999999999998,1.1457772456106723,11.685222754389326,0.8075208310863331,0.7494650674831868,0.05805576360314635,0.8829677589850012,0.7883101916880142,0.09465756729698704,0.2119205298013245,0.4187192118226601,-0.20679868202133558,0.060240963855421686,0.8116883116883117,-0.75144734783289,0.7729561096629624
19,0.17746788262954097,0.554067990972215,-0.3766001083426741,0.4166666666666667,0.782608695652174,-0.36594202898550726,0.03468208092485549,0.28776978417266186,-0.2530877032478064,13.888461538461538,1.2059060734070548,12.682555465054483,0.8079919290523326,0.7525952004257558,0.05539672862657685,0.8883255593825741,0.7941127018275002,0.09421285755507391,0.1728395061728395,0.375,-0.2021604938271605,0.0963855421686747,0.7634408602150538,-0.6670553180463791,0.7748096446700508
20,0.011430421926920743,0.004174995598629231,0.013001207858310285,0.07883466028242582,0.036793760046107356,0.0698784224743344,0.03789643353764895,0.04210490467965389,0.04853917648696026,nan,0.04531026797222801,nan,0.0033639766178619693,0.0011426061776952474,0.0037525522429290455,0.017695959794060495,0.0031925269529892737,0.01858347896367723,0.0,0.0,0.04209718385141646,0.0,0.0,0.127454959236919,0.0013382208364645129
