Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,16,0.7155022011954688,0.938979726385201,-0.22347752518973218,0.9455782312925171,0.9933554817275747,-0.04777725043505765,0.5591397849462365,0.74,-0.18086021505376348,0.45483947516488704,0.14410502154673277,0.31073445361815427,0.7814480667761334,0.8739072435160958,-0.0924591767399624,0.7862086418053955,0.8824946513899441,-0.09628600958454858,0.6919880284789891,0.8912446973165826,-0.19925666883759352,0.7624777959459632,0.9909866811538242,-0.22850888520786095,0.8368534778433256
1,16,0.6971178907447991,0.9394048944472534,-0.24228700370245426,0.9256756756756757,0.9766666666666667,-0.050990990990991025,0.3953488372093023,0.6842105263157895,-0.2888616891064872,0.5014010927278054,0.1517386748589756,0.3496624178688298,0.7893026556165952,0.8727551673285594,-0.08345251171196422,0.7981103357766324,0.8818855319549262,-0.08377519617829388,0.6923478364725083,0.8911211202075299,-0.19877328373502157,0.7071285388998826,0.9916531875201902,-0.2845246486203076,0.8390588558101248
2,16,0.6960826700195656,0.9399287469192344,-0.24384607689966886,0.8958333333333334,0.9901315789473685,-0.0942982456140351,0.4482758620689655,0.7678571428571429,-0.3195812807881774,0.5085265091927107,0.14624084389071051,0.3622856653020002,0.7893288549932663,0.8730581835206748,-0.08372932852740844,0.7989427434324565,0.881856740151612,-0.08291399671915545,0.6902223586648651,0.8914018526258722,-0.2011794939610071,0.7059470656557529,0.9929827676229138,-0.2870357019671609,0.8390519961585952
3,16,0.6973200550875533,0.9395006008833982,-0.2421805457958448,0.8774193548387097,0.9761092150170648,-0.09868986017835513,0.36904761904761907,0.711864406779661,-0.34281678773204194,0.5068021743828195,0.14732678291653253,0.35947539146628693,0.7885170623344058,0.8738613627250981,-0.0853443003906923,0.7969786784183074,0.8823310617607264,-0.08535238334241901,0.6923484621918811,0.8913696912477205,-0.1990212290558394,0.7080578633051683,0.9918454456651131,-0.28378758235994483,0.839729672565967
4,16,0.7054622749528153,0.9391115993783833,-0.23364932442556796,0.8518518518518519,0.9895104895104895,-0.13765863765863762,0.37037037037037035,0.6612903225806451,-0.2909199522102748,0.48226494343292614,0.15027600441813158,0.33198893901479454,0.7859283356336,0.8732321426563459,-0.08730380702274587,0.7932901584832428,0.8823122341421235,-0.08902207565888065,0.692345168852642,0.8908788886867681,-0.19853371983412615,0.728684568025228,0.9912427289092852,-0.26255816088405726,0.837873565189555
5,16,0.696137649012029,0.9382623342932085,-0.24212468528117947,0.9103448275862069,0.9867986798679867,-0.07645385228177981,0.40404040404040403,0.7727272727272727,-0.3686868686868687,0.5215568051707912,0.15495086075176398,0.36660594441902716,0.7886507480382466,0.8728218068342505,-0.08417105879600384,0.7979382131907361,0.882207708344547,-0.08426949515381088,0.6912794166908088,0.8903954088314272,-0.19911599214061837,0.7078241947880758,0.9893227947027144,-0.28149859991463866,0.8390577125348699
6,16,0.6968439920368146,0.9393225937807903,-0.24247860174397573,0.9044585987261147,0.9896907216494846,-0.0852321229233699,0.42105263157894735,0.7291666666666666,-0.3081140350877193,0.5048750655781078,0.14448198613159086,0.36039307944651694,0.7891609876545049,0.8731616000084795,-0.0840006123539746,0.7983665493864323,0.8820527689175226,-0.08368621953109034,0.6924416305427115,0.8913149246243346,-0.19887329408162313,0.7073833682480817,0.9914742845230651,-0.2840909162749834,0.8392323478300636
7,16,0.6978516024376088,0.9390961292826139,-0.24124452684500508,0.8903225806451613,0.9863481228668942,-0.09602554222173287,0.32098765432098764,0.7258064516129032,-0.4048187972919156,0.5185287839871882,0.14821418110891793,0.3703146028782702,0.7885274532366553,0.8737076066605433,-0.08518015342388796,0.7978389526529581,0.8825782861175941,-0.08473933346463602,0.6934806244408651,0.8907884971253106,-0.1973078726844455,0.7070971461603991,0.9904500251814486,-0.28335287902104955,0.8393881190835506
8,16,0.6971563977464857,0.9374950704217728,-0.24033867267528708,0.89375,0.9756944444444444,-0.08194444444444438,0.39080459770114945,0.6428571428571429,-0.25205254515599346,0.5030376714247682,0.15986504351411182,0.3431726279106564,0.7889539334573284,0.8733690556904652,-0.08441512223313674,0.7978471420511352,0.8830973850693656,-0.08525024301823048,0.6926584798902254,0.8914753055110559,-0.19881682562083047,0.7065859473050533,0.9876341778871438,-0.2810482305820905,0.839222058352769
9,16,0.7043613393172731,0.9388713248882581,-0.234509985570985,0.9027777777777778,0.9868421052631579,-0.08406432748538006,0.3258426966292135,0.6666666666666666,-0.34082397003745313,0.47341673795384215,0.1507096737202339,0.3227070642336083,0.7854719453283167,0.8733376607677265,-0.0878657154394098,0.7921236125537972,0.8823453722933896,-0.09022175973959246,0.6919015485737547,0.8911870717825673,-0.19928552320881254,0.7291602536851411,0.9904878737805414,-0.2613276200954002,0.8380399117391504
10,16,0.6970078967102167,0.9376213807848993,-0.24061348407468264,0.8791946308724832,0.9899665551839465,-0.11077192431146332,0.3488372093023256,0.7192982456140351,-0.3704610363117095,0.5300641820293773,0.15439958037022922,0.3756646016591481,0.7893653509993978,0.8732802509072893,-0.08391489990789158,0.7995182945193646,0.8828326171770758,-0.08331432265771122,0.6918936913998799,0.8913717903253111,-0.19947809892543122,0.7071557495801358,0.9875013920467097,-0.2803456424665739,0.8392226299903964
11,16,0.6972908858365143,0.9378086154641894,-0.24051772962767504,0.8598726114649682,0.9896907216494846,-0.1298181101845164,0.43010752688172044,0.7,-0.2698924731182795,0.5067702628186499,0.15588682936553117,0.35088343345311873,0.7894670456716013,0.8735847836205736,-0.08411773794897226,0.7988828325152217,0.8831058605266134,-0.0842230280113917,0.6923441364707383,0.8914812807473975,-0.19913714427665918,0.7072239432321601,0.988246660182609,-0.2810227169504489,0.8393872616271093
12,16,0.7132603565166028,0.9408941913029146,-0.22763383478631183,0.8717948717948718,0.9863013698630136,-0.11450649806814184,0.3764705882352941,0.7586206896551724,-0.38215010141987826,0.4731725114662657,0.1404236979236979,0.3327488135425678,0.7810456300016873,0.8737044233302556,-0.0926587933285683,0.7870413535943153,0.88183086085385,-0.09478950725953472,0.6922092702642618,0.8913093507820611,-0.19910008051779926,0.7556015908603919,0.994598097867771,-0.23899650700737907,0.8365124959985366
13,16,0.6966672552135342,0.936844883218004,-0.24017762800446973,0.9178082191780822,0.9834437086092715,-0.06563548943118935,0.42857142857142855,0.6923076923076923,-0.26373626373626374,0.5026512712198196,0.1573723685950284,0.34527890262479116,0.7886381745011228,0.8732915883100129,-0.08465341380889002,0.7977914092995146,0.8831278152545586,-0.08533640595504399,0.6909732323254807,0.8916097665833362,-0.20063653425785555,0.7125161499767008,0.986179267001722,-0.2736631170250212,0.8392217725339552
14,16,0.6967228608296262,0.9400516193615468,-0.2433287585319206,0.8838709677419355,0.9726962457337884,-0.08882527799185291,0.3333333333333333,0.6071428571428571,-0.2738095238095238,0.5172269492959148,0.1468036928331046,0.37042325646281027,0.7889968714715268,0.8732727118016532,-0.08427584033012647,0.7987451492519828,0.8820618709042499,-0.08331672165226711,0.6924141515713745,0.890672430507965,-0.19825827893659043,0.7054263476181284,0.9930163180365611,-0.2875899704184327,0.8393941212786391
15,16,0.6976079443715284,0.9385409535294349,-0.2409330091579065,0.917910447761194,0.9745222929936306,-0.056611845232436564,0.3333333333333333,0.676923076923077,-0.34358974358974365,0.5094739498363448,0.15033758631816158,0.3591363635181832,0.7891313045463758,0.8741984864434867,-0.08506718189711093,0.7979498146522317,0.8830334607242796,-0.08508364607204788,0.6918106023627519,0.8912009113358355,-0.19939030897308352,0.7114493016234966,0.9892369229790982,-0.27778762135560153,0.8397216696391823
16,16,0.7062153436914601,0.9400956964846513,-0.2338803527931912,0.8873239436619719,0.9738562091503268,-0.08653226548835491,0.4166666666666667,0.6949152542372882,-0.2782485875706215,0.4846382216119058,0.1408697937442984,0.3437684278676074,0.7834941911313418,0.8738313958455406,-0.09033720471419882,0.7903586818863687,0.8821585645113007,-0.091799882624932,0.6911868203622455,0.8923893857744538,-0.20120256541220827,0.7361790243339653,0.9922658899474145,-0.2560868656134492,0.8377003589884302
17,16,0.6972429106457545,0.9374219260355423,-0.2401790153897878,0.8933333333333333,0.9832214765100671,-0.08988814317673377,0.44554455445544555,0.7619047619047619,-0.3163602074493163,0.5100111947518788,0.1524007945796677,0.35761040017221113,0.7878615501934252,0.8740421322336236,-0.0861805820401984,0.7970207230544517,0.8833781240703441,-0.0863574010158924,0.6909132743910966,0.891503721581201,-0.20059044719010433,0.7088228653292369,0.9866995980506748,-0.27787673272143787,0.8397268143778296
18,16,0.7086437181797403,0.9376935265307965,-0.22904980835105626,0.875,0.9769736842105263,-0.10197368421052633,0.49382716049382713,0.7096774193548387,-0.2158502588610116,0.4719745097271416,0.15451021872849585,0.31746429099864576,0.7838773816073265,0.8739170913670502,-0.09003970975972375,0.7904125425906054,0.8832978900086157,-0.09288534741801024,0.6929215273338791,0.8912685276727268,-0.19834700033884767,0.7377362046169262,0.9880301440531619,-0.2502939394362357,0.838039054282709
19,16,0.7063276009718528,0.9390385134506222,-0.2327109124787694,0.8439716312056738,0.9771986970684039,-0.13322706586273014,0.35294117647058826,0.7068965517241379,-0.35395537525354964,0.47396011112430436,0.14726094936689113,0.3266991617574132,0.786048622140063,0.8734840421867871,-0.08743542004672411,0.7924605838110754,0.8823280950030371,-0.08986751119196168,0.6913614118259722,0.8910161708351454,-0.19965475900917318,0.7414811670385997,0.990651279277939,-0.24917011223933927,0.8383794644898707
20,16,0.0059857857378981675,0.0010414137641213592,0.005727592910323222,0.02457416989234371,0.006567455043690309,0.024815244991185335,0.05868995479040959,0.04210163485791553,0.055783881926665155,0.01972929175324909,0.005207205533433309,0.01841303305324873,0.0026683458082045817,0.00038960043235036627,0.002849860669848066,0.004081416458162226,0.0004935844812073981,0.004031732318338731,0.0007536582998865327,0.00039679112565668207,0.0009537226536041167,0.017637140765760773,0.0022391730422985845,0.017058702663988852,0.0009188937190866507
0,8,0.7056483869763296,0.9396119779376614,-0.2339635909613318,0.9005847953216374,0.9675090252707581,-0.06692422994912073,0.4673913043478261,0.6862745098039216,-0.21888320545609546,0.4976042921858793,0.1404345715989804,0.3571697205868989,0.7828044506302361,0.8736057415518038,-0.09080129092156775,0.7908703628417395,0.8821762652673062,-0.09130590242556669,0.6904251840795815,0.8908862696652127,-0.20046108558563114,0.7373856499388449,0.9921392207901691,-0.2547535708513242,0.8373633786070334
1,8,0.702980216553245,0.9424686184760864,-0.23948840192284138,0.8580645161290322,0.9897610921501706,-0.13169657602113838,0.34831460674157305,0.7592592592592593,-0.41094465251768625,0.4954658023747703,0.1276822033918114,0.36778359898295887,0.7864201414379284,0.8745509470799909,-0.08813080564206255,0.7947010367895608,0.881653913249643,-0.0869528764600822,0.6924811260584185,0.891662314348588,-0.1991811882901695,0.7295108506790345,0.9976469774040624,-0.26813612672502785,0.8392209150775141
2,8,0.6964552334502516,0.9393175415989644,-0.2428623081487128,0.9397590361445783,0.9858156028368794,-0.04605656669230107,0.44047619047619047,0.6440677966101694,-0.20359160613397898,0.5047241894300718,0.15183538154234388,0.3528888078877279,0.7884577453710759,0.8713215500755126,-0.08286380470443666,0.7975432186832012,0.8810738135728744,-0.08353059488967318,0.692098552761308,0.8911225239409901,-0.19902397117968207,0.7073636189661955,0.9917904102923327,-0.28442679132613724,0.8383788928522431
