Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
5,8,0.18902239531756626,0.5534257663717967,-0.3644033710542305,0.3424657534246575,0.7961165048543689,-0.4536507514297114,0.006172839506172839,0.28,-0.27382716049382716,inf,1.209013006388326,inf,0.8026341347852111,0.7504818524846629,0.052152282300548136,0.8682775766303191,0.792724736193253,0.07555284043706612,0.19063729566463572,0.3924283645885701,-0.2017910689239344,0.19022058018840257,0.7262290643487289,-0.5360084841603263,0.7712580600905474
6,8,0.17398320295207567,0.5497364269589655,-0.3757532240068898,0.34615384615384615,0.7910447761194029,-0.4448909299655568,0.025974025974025976,0.2468354430379747,-0.2208614170639487,19.350925925925928,1.2173572726873467,18.13356865323858,0.8059369653982593,0.7521176454384016,0.05381931995985767,0.8887623647006023,0.7951586453762136,0.09360371932438871,0.1893719322813776,0.39242410572400865,-0.20305217344263105,0.14610214113228004,0.720493567989841,-0.574391426857561,0.7737961311565372
7,8,0.17918896510036428,0.5534485589638745,-0.37425959386351015,0.5263157894736842,0.7989130434782609,-0.2725972540045767,0.01775147928994083,0.2517482517482518,-0.23399677245831094,inf,1.1958322679147173,inf,0.8069996024534254,0.7511823886818044,0.055817213771620966,0.8956115700600227,0.7930697864319968,0.1025417836280259,0.1900633480965057,0.39339952998718297,-0.20333618189067726,0.1489753244977518,0.7266030188207211,-0.5776276943229692,0.773460865688023
8,8,0.21213623661506031,0.5608876277719236,-0.34875139115686327,0.6710526315789473,0.7389162561576355,-0.06786362457868811,0.19411764705882353,0.28169014084507044,-0.0875724937862469,15.905471861471858,1.1259943639291463,14.779477497542711,0.7982614189593452,0.7501863368762803,0.04807508208306488,0.8348918167040589,0.7882547842675658,0.04663703243649309,0.1895093757510719,0.39408703702173914,-0.20457766127066723,0.25571409906386433,0.742131551876962,-0.4864174528130977,0.7693968079754882
9,8,0.20293973971857998,0.5651470034884439,-0.36220726376986395,0.6835443037974683,0.715,-0.031455696202531636,0.14534883720930233,0.22857142857142856,-0.08322259136212623,14.912154150197628,1.1132728012274282,13.7988813489702,0.8032474377185419,0.7462707741352684,0.05697666358327347,0.8437573461878571,0.7836134578265309,0.060143888361326225,0.18938231625054686,0.39244799398022157,-0.2030656777296747,0.23610116491771493,0.7510163269590747,-0.5149151620413598,0.7692164563040197
10,8,0.19246743932479787,0.5559760416649737,-0.36350860234017585,0.41379310344827586,0.828125,-0.41433189655172414,0.006211180124223602,0.3576158940397351,-0.3514047139155115,16.700416666666666,1.1833809206255026,15.517035746041163,0.8007806737035252,0.7507476717343222,0.05003300196920302,0.8590452249662777,0.7918289261710624,0.06721629879521529,0.18930774947495405,0.3936109537743427,-0.20430320429938864,0.19971259393523802,0.7325253678960966,-0.5328127739608586,0.7710914277221383
11,8,0.1809053196466979,0.5608849425515039,-0.379979622904806,0.42857142857142855,0.7607655502392344,-0.3321941216678059,0.0070921985815602835,0.3391812865497076,-0.3320890879681473,15.76666666666667,1.1979866656622937,14.568680001004376,0.8072936480763466,0.7486396969777969,0.05865395109854976,0.893480017137892,0.7881684442039258,0.1053115729339662,0.19026860038314192,0.3929744939395767,-0.20270589355643476,0.15808283106624366,0.7431312898818958,-0.5850484588156522,0.7720989390405634
12,8,0.17374092767683988,0.5551444838513883,-0.38140355617454835,0.44776119402985076,0.7924528301886793,-0.34469163615882853,0.0,0.31788079470198677,-0.31788079470198677,inf,1.1828616859568934,inf,0.8084368430122227,0.7505459500519811,0.057890892960241636,0.8946937068759127,0.7916301030539975,0.10306360382191515,0.18999075812658306,0.39340074111939993,-0.20340998299281687,0.14693243447273496,0.7321207731918264,-0.5851883387190915,0.7739670508071523
13,8,0.17612091308171451,0.5549055897260733,-0.3787846766443588,0.4117647058823529,0.7298578199052133,-0.31809311402286033,0.02,0.24691358024691357,-0.22691358024691358,inf,1.229359905445432,inf,0.8076204941607207,0.75158488757607,0.05603560658465068,0.8907130976926242,0.7939286988098633,0.09678439888276091,0.1890672394806785,0.39264727526912624,-0.20358003578844774,0.14711026586575654,0.7296068767520908,-0.5824966108863343,0.7744686628252618
14,8,0.19104965625758724,0.5545531893409391,-0.36350353308335187,0.4675324675324675,0.7920792079207921,-0.3245467403883246,0.013245033112582781,0.2981366459627329,-0.28489161285015013,12.789791666666666,1.1980073098883794,11.591784356778287,0.8043748062480667,0.7509973101016911,0.05337749614637555,0.866909679974406,0.7923306315666123,0.07457904840779372,0.18989827636399007,0.3922050173575047,-0.20230674099351462,0.19849994380004327,0.7302701625985246,-0.5317702187984814,0.7724430648923035
15,8,0.18135208545691073,0.5571659486811502,-0.3758138632242395,0.43902439024390244,0.7461928934010152,-0.3071685031571128,0.006134969325153374,0.28187919463087246,-0.27574422530571907,17.98,1.186680704238946,16.793319295761055,0.8088060939593411,0.7506336430287831,0.058172450930558006,0.888863761391276,0.7916439712183931,0.09721979017288285,0.19004282866916059,0.3923841373554454,-0.20234130868628483,0.1594787591832187,0.7323350463474528,-0.5728562871642342,0.7739644784378287
16,8,0.1600204753199408,0.5585818830419111,-0.39856140772197035,0.5180722891566265,0.8418367346938775,-0.32376444553725103,0.01910828025477707,0.23225806451612904,-0.21314978426135198,19.68404761904762,1.1419230678033592,18.542124551244264,0.8118080329555104,0.7508238026194664,0.060984230336044054,0.9222562048027859,0.7895177160376635,0.1327384887651224,0.19011252974182286,0.3925772348063397,-0.20246470506451686,0.09720971525683646,0.7382090083552109,-0.6409992930983744,0.775314686513925
17,8,0.19649719927289916,0.5638152004200528,-0.3673180011471537,0.45,0.7788944723618091,-0.3288944723618091,0.018633540372670808,0.32450331125827814,-0.30586977088560735,16.457142857142856,1.1266333060131872,15.33050955112967,0.8040271531134928,0.7487941731897441,0.05523297992374876,0.8647204266321914,0.7860394410358587,0.07868098559633274,0.18973960318417024,0.3919051237327362,-0.20216552054856599,0.2099754724678297,0.748231889320671,-0.5382564168528413,0.7709247953537293
