Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,0.9630587677563158,0.9185701805235456,0.04448858723277027,0.9884886743408837,0.9680851063829787,0.02040356795790499,0.7888631090487239,0.8075117370892019,-0.018648628040477955,0.09446453602115303,0.09718348024233274,-0.0027189442211797143,0.8814105468025559,0.7396903078072533,0.14172023899530262,0.8874818755529761,0.741700471907599,0.14578140364537706,0.7208237986270023,0.30303030303030304,0.41779349559669926,1.0,1.0,0.0,0.8354817191654247
1,0.9632388992484641,0.9204476070729086,0.04279129217555544,0.9876681614349776,0.9543292102759277,0.033338951159049945,0.8307349665924276,0.8235294117647058,0.007205554827721783,0.0939366009457799,0.09630592960248445,-0.0023693286567045557,0.8812798188890725,0.7378696960959749,0.14341012279309762,0.8873309738910329,0.7401375941396603,0.1471933797513726,0.7093333333333334,0.24528301886792453,0.46405031446540884,1.0,1.0,0.0,0.8348708323103831
2,0.9632358474750102,0.9214293551401186,0.04180649233489164,0.9864304560874482,0.9655493482309124,0.02088110785653574,0.8363636363636363,0.8072033898305084,0.029160246533127876,0.09461378500615153,0.09714713833197788,-0.002533353325826354,0.8812226983945326,0.7361667627863484,0.1450559356081842,0.8873089062154916,0.7389788440787233,0.14833006213676836,0.7331536388140162,0.3081081081081081,0.42504553070590806,1.0,1.0,0.0,0.834260211898196
3,0.9629921017526624,0.9198811575934782,0.04311094415918415,0.9845474613686535,0.981169474727453,0.003377986641200481,0.7905236907730673,0.8399122807017544,-0.04938858992868711,0.09559821447716435,0.09738678253985074,-0.0017885680626863881,0.8813031997374923,0.7381520600348971,0.1431511397025952,0.8874430884722629,0.7405030730220504,0.1469400154502125,0.6666666666666666,0.4972677595628415,0.1693989071038251,1.0,1.0,0.0,0.83495821129299
4,0.9630642631754235,0.9205960237203639,0.04246823945505962,0.9878833775085195,0.9640883977900553,0.023794979718464226,0.8033573141486811,0.8,0.003357314148681012,0.09485205102158756,0.09833544445858963,-0.0034833934370020747,0.8813070845598114,0.7368740605918701,0.14443302396794133,0.8874069189321709,0.7396265435538297,0.1477803753783412,0.6992084432717678,0.2616279069767442,0.4375805362950236,1.0,1.0,0.0,0.8345656410519926
5,0.9632803917095722,0.9195851939824771,0.04369519772709518,0.9890151515151515,0.9622815087396505,0.026733642775501054,0.8179723502304147,0.8014184397163121,0.0165539105141026,0.09367217418495472,0.10091613345895308,-0.00724395927399836,0.8813567543647162,0.7366066196136309,0.14475013475108522,0.8873509156117197,0.7396943622088228,0.14765655340289696,0.7237851662404092,0.2647058823529412,0.45907928388746805,1.0,1.0,0.0,0.8345219920029081
6,0.9630946678542307,0.9214385436830014,0.041656124171229325,0.9878695981804397,0.967860422405877,0.020009175774562737,0.7649769585253456,0.8085106382978723,-0.043533679772526646,0.09441619938929621,0.09284035869030834,0.0015758406989878765,0.8813637028474958,0.7384740227751027,0.1428896800723931,0.8874340757350161,0.7402499241514234,0.14718415158359266,0.6905311778290993,0.2926829268292683,0.39784825099983107,1.0,1.0,0.0,0.8350673577052419
7,0.9631034170915935,0.9204396226724118,0.04266379441918178,0.9854368932038835,0.9723546234509056,0.013082269752977882,0.8090692124105012,0.8013698630136986,0.007699349396802613,0.09444227891479759,0.09597061052730901,-0.0015283316125114244,0.8812739019240705,0.7383468646515132,0.1429270372725573,0.8873679760214328,0.7404754422678788,0.14689253375355404,0.7180094786729858,0.3176470588235294,0.4003624198494564,1.0,1.0,0.0,0.8350018460683503
8,0.9632574294506171,0.9178118625097296,0.04544556694088753,0.9858788554440728,0.971042471042471,0.014836384401601843,0.7886977886977887,0.8088888888888889,-0.020191100191100153,0.09353721889931166,0.10190437903087424,-0.008367160131562579,0.8813766784355928,0.7380603114760274,0.1433163669595654,0.8873701904883541,0.7409622529897725,0.1464079374985816,0.6876574307304786,0.3626373626373626,0.32502006809311595,1.0,1.0,0.0,0.8349800596070729
9,0.9630597321342972,0.9205806178803462,0.04247911425395101,0.9865016872890888,0.9830188679245283,0.0034828193645605188,0.8023529411764706,0.8472222222222222,-0.04486928104575161,0.09495412298840183,0.09625091091467261,-0.001296787926270776,0.8812415462999711,0.7375338749458991,0.14370767135407203,0.8873728141428072,0.7398798838165306,0.14749293032627664,0.7073170731707317,0.4939759036144578,0.21334116955627386,1.0,1.0,0.0,0.834761919035629
10,0.9633768646813872,0.9175571894436991,0.04581967523768804,0.9899590925994793,0.9710982658959537,0.018860826703525624,0.7951807228915663,0.8167420814479638,-0.021561358556397514,0.0932772118419504,0.10512276007832932,-0.011845548236378928,0.8813366618697817,0.7371179831624367,0.14421867870734495,0.887306132601774,0.7405960669552577,0.14671006564651634,0.7128205128205128,0.3148148148148148,0.398005698005698,1.0,1.0,0.0,0.8346529296343451
11,0.9632871720908531,0.9182187502441632,0.04506842184668991,0.9861475102957694,0.9545454545454546,0.03160205575031483,0.8157894736842105,0.8041002277904328,0.011689245893777733,0.09351019953378467,0.10151172023559056,-0.00800152070180589,0.8813490015588654,0.737967713883316,0.14338128767554947,0.8873478755821441,0.7408364826394536,0.14651139294269055,0.7,0.21637426900584794,0.483625730994152,1.0,1.0,0.0,0.8349145051490081
12,0.9629762019215263,0.9176678379196398,0.045308364001886536,0.988411214953271,0.9505703422053232,0.037840872747947785,0.7903225806451613,0.8014184397163121,-0.011095859071150849,0.09520478668387848,0.10307638227184604,-0.007871595587967559,0.8813509919507696,0.7378220618053432,0.14352893014542645,0.887479605094625,0.7409233814091647,0.14655622368546029,0.7095238095238096,0.19047619047619047,0.5190476190476191,1.0,1.0,0.0,0.8348709512580861
13,0.9633019495871494,0.9202958339585912,0.04300611562855827,0.9880686055182699,0.9779904306220095,0.010078174896260395,0.8496420047732697,0.821917808219178,0.02772419655409164,0.0932736208011308,0.09748639877318563,-0.004212777972054826,0.8814124723049591,0.7372147212131047,0.1441977510918544,0.8873845718353637,0.7398437241081608,0.14754084772720288,0.763681592039801,0.40236686390532544,0.36131472813447557,1.0,1.0,0.0,0.8347182509549121
14,0.9629580798984326,0.9211342876906412,0.04182379220779142,0.9883589936162223,0.9765037593984962,0.011855234217726052,0.7913832199546486,0.8317307692307693,-0.04034754927612072,0.09553445438664698,0.09327758627418734,0.002256868112459648,0.8813010824794286,0.7386468073930538,0.14265427508637485,0.8874503052726265,0.7404155957252586,0.14703470954736786,0.6947890818858561,0.3493150684931507,0.3454740133927054,1.0,1.0,0.0,0.8351109306277964
15,0.9630421153274827,0.9241251312745475,0.0389169840529352,0.9890524726311816,0.9693877551020408,0.019664717529140785,0.8170731707317073,0.814317673378076,0.002755497353631231,0.09446724062540074,0.09016993046301898,0.0042973101623817594,0.8814087887806957,0.736662696643922,0.1447460921367737,0.8874759823671681,0.7385706712602389,0.14890531110692917,0.7412935323383084,0.4368932038834951,0.3044003284548133,1.0,1.0,0.0,0.8345438165274504
16,0.9629099913952022,0.9228457111552968,0.04006428023990538,0.985539488320356,0.962135922330097,0.023403565990258945,0.7980535279805353,0.8295964125560538,-0.03154288457551846,0.09732279809733876,0.0906903266811648,0.006632471416173957,0.880894728345447,0.7380915527162929,0.14280317562915412,0.8872572515937573,0.7396869644111999,0.1475702871825575,0.6903553299492385,0.2857142857142857,0.40464104423495284,1.0,1.0,0.0,0.8346746066637358
17,0.9629653025884923,0.9182508085130984,0.04471449407539396,0.9889176209826376,0.9656862745098039,0.023231346472833647,0.8333333333333334,0.8153846153846154,0.017948717948717996,0.09534695094516081,0.1012573298450223,-0.005910378899861485,0.8812340963433993,0.7380604491223404,0.14317364722105896,0.8874161753194155,0.7409049033039763,0.14651127201543923,0.7480519480519481,0.2608695652173913,0.4871823828345568,1.0,1.0,0.0,0.8348273022090016
18,0.9630848182667414,0.9189152712263505,0.04416954704039089,0.986627043090639,0.957487922705314,0.029139120385324957,0.8268292682926829,0.7829977628635347,0.043831505429148154,0.09421260257241468,0.09902009948829274,-0.004807496915878062,0.8814015272252256,0.738150424907475,0.14325110231775062,0.8874519485000688,0.7406846626247238,0.14676728587534504,0.7227979274611399,0.22950819672131148,0.4932897307398284,1.0,1.0,0.0,0.8350454142329967
19,0.9632040893652285,0.920460761772566,0.04274332759266253,0.9897247706422019,0.9600798403193613,0.029644930322840546,0.747016706443914,0.815068493150685,-0.06805178670677092,0.09368714244292964,0.09646191797221085,-0.0027747755292812093,0.8813526795759348,0.7375954696277693,0.14375720994816543,0.8873813649912581,0.7399396485131456,0.14744171647811244,0.698876404494382,0.22929936305732485,0.4695770414370572,1.0,1.0,0.0,0.8348710797216052
20,0.00013338779530761534,0.0016989770878750633,0.001746226651744177,0.0015009435011145032,0.008714913746837038,0.00913307087675552,0.024103663519003,0.014786323895087303,0.029752745526638848,0.0009607516069416597,0.0038697932967804113,0.004409876909531778,0.00011109452680798614,0.0007958400004308824,0.0008024369335484458,6.17847376325921e-05,0.000712120006399971,0.0006970069473262925,0.0,0.0,0.08930572845056924,0.0,0.0,0.0,0.0002579255036140848
