Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,0.2310397858571244,0.08763601937075108,0.14340376648637332,0.4294416243654822,0.4482758620689655,-0.018834237703483303,0.14238095238095239,0.048005908419497784,0.0943750439614546,1.93126893574801,1.6505016308076037,0.28076730494040625,0.734361369206479,0.8963964165059035,-0.16203504729942453,0.6000484888375404,0.550099382867818,0.04994910596972235,0.0,0.0,0.0,0.27317442300416195,0.09745127436281859,0.17572314864134336,0.78682182205043
1,0.2321766302018506,0.08258430274898985,0.14959232745286072,0.45181347150259066,0.37575757575757573,0.07605589574501492,0.13579094727018198,0.043478260869565216,0.09231268640061677,1.8695725210033038,1.9005449559609033,-0.030972434957599493,0.7338774501659474,0.8942993614373798,-0.16042191127143235,0.5962476121060478,0.5414261197439446,0.05482149236210321,0.0,0.0,0.0,0.27046130952380953,0.09132770529547199,0.17913360422833755,0.7857968639676005
2,0.2299440595640271,0.08708601783775609,0.14285804172627103,0.46010362694300516,0.4,0.06010362694300514,0.14065420560747663,0.04337899543378995,0.09727521017368668,1.9262170792519808,1.6537933956228443,0.2724236836291365,0.7344480933157771,0.8957866005818081,-0.16133850726603105,0.5985682794149824,0.5469926742995913,0.051575605115391054,0.0,0.0,0.0,0.2757216876387861,0.09476117103235747,0.1809605166064286,0.7866692835161323
3,0.2305492595925347,0.0869551348265289,0.1435941247660058,0.45398138572905894,0.3987730061349693,0.05520837959408964,0.14689265536723164,0.0443609022556391,0.10253175311159254,1.9477013836361519,1.6841292750407544,0.2635721085953975,0.7343676162551319,0.8962782868033056,-0.16191067054817365,0.5995189036433751,0.5514033933839347,0.048115510259440386,0.0,0.0,0.0,0.279182156133829,0.09316303531179564,0.18601912082203337,0.7868000546207852
4,0.23677949887507416,0.08695881009832174,0.14982068877675242,0.477319587628866,0.43125,0.04606958762886598,0.13427230046948357,0.04909365558912387,0.0851786448803597,1.7836910031664595,1.678561163686517,0.10512983947994248,0.7356756761910475,0.8961371756814771,-0.16046149949042965,0.5983252696924589,0.5506261217080759,0.04769914798438302,0.0024154589371980675,0.0,0.0024154589371980675,0.27848101265822783,0.10205635948210205,0.17642465317612577,0.7875854520298187
5,0.2377835145943202,0.08648712413373387,0.15129639046058635,0.4553014553014553,0.39880952380952384,0.05649193149193149,0.13943661971830987,0.04078549848942598,0.09865112122888389,1.7711556353087405,1.7075995255369723,0.06355610977176829,0.7350772457658299,0.8954094712260525,-0.16033222546022263,0.596845663734199,0.5466945976505007,0.05015106608369835,0.0,0.0,0.0,0.27212143650499815,0.09257842387146137,0.17954301263353678,0.7869528262925809
6,0.23046363012643267,0.08430865695425402,0.14615497317217865,0.43184183142559834,0.3905325443786982,0.04130928704690012,0.14661134163208853,0.04202334630350195,0.10458799532858658,1.9259361266402117,1.8239022581979492,0.10203386844226259,0.7342234271032121,0.8932380258921816,-0.1590145987889695,0.5985308290149839,0.5304274463364747,0.06810338267850924,0.0024096385542168677,0.0,0.0024096385542168677,0.2696132596685083,0.09448818897637795,0.17512507069213035,0.7857094278900962
7,0.23020155737546472,0.08695887159436264,0.14324268578110208,0.4433094994892748,0.5165562913907285,-0.07324679190145367,0.13908205841446453,0.04317656129529684,0.09590549711916768,1.9052370795014215,1.6547994188610957,0.2504376606403258,0.7342669168175363,0.8956422070735132,-0.16137529025597686,0.5977144226689589,0.5462107114425475,0.0515037112264114,0.0,0.0,0.0,0.2685693377241127,0.1046875,0.1638818377241127,0.7864948205412217
8,0.23768148761441382,0.08740023542803181,0.150281252186382,0.46406570841889117,0.4166666666666667,0.04739904175222448,0.1375886524822695,0.03659447348767737,0.10099417899459213,1.7719122723489402,1.6703864361215985,0.10152583622734168,0.7353439614091848,0.8958353347558214,-0.16049137334663666,0.5974047868001523,0.5490224199015539,0.04838236689859843,0.0,0.0,0.0,0.2723607038123167,0.08662613981762918,0.18573456399468752,0.7873237099883716
9,0.23728349872972002,0.08721421999882105,0.15006927873089898,0.44788441692466463,0.4720496894409938,-0.02416527251632916,0.14585319351763584,0.03982300884955752,0.10603018466807831,1.776633564876915,1.6519291134898897,0.12470445138702524,0.73533910105022,0.8960498776313168,-0.16071077658109678,0.5974490018257299,0.5490504747155975,0.04839852711013237,0.0,0.0,0.0,0.27437893956247683,0.09774436090225563,0.1766345786602212,0.7873672020264882
