Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
10,0.6424387122145002,0.21638692565993076,0.42605178655456943,0.8562091503267973,0.4934210526315789,0.3627880976952184,0.34450506625097427,0.08820614469772052,0.25629892155325373,0.6322850755774291,2.454457123290223,-1.8221720477127938,0.7721157578669997,0.7751907027267565,-0.0030749448597567897,0.7826195437730583,0.6967479087014471,0.08587163507161122,0.26894865525672373,0.012048192771084338,0.2569004624856394,0.7025830258302583,0.24018475750577367,0.46239826832448466,0.7731248893786362
11,0.6442656646261283,0.21521460553411717,0.42905105909201113,0.8609715242881072,0.5049900199600799,0.35598150432802733,0.34258524980174465,0.08244422890397672,0.2601410208977679,0.6207128144938565,2.4758962525271975,-1.855183438033341,0.7728357168379789,0.7748622055809669,-0.002026488742987942,0.7823476206304595,0.6965142961271742,0.08583332450328529,0.2517985611510791,0.015544041450777202,0.23625451970030192,0.7092979127134725,0.2501867064973861,0.4591112062160864,0.7734957207374376
12,0.6414054165163846,0.2160884309105333,0.4253169856058513,0.8523706896551724,0.481651376146789,0.3707193135083834,0.3301812450748621,0.08993157380254155,0.24024967127232053,0.6384874326988069,2.455071354748848,-1.8165839220500408,0.7721215737153152,0.7750957043003914,-0.002974130585076229,0.7830758804431628,0.6963063855974292,0.0867694948457336,0.26535626535626533,0.01092896174863388,0.25442730360763144,0.6964679911699779,0.23510971786833856,0.46135827330163937,0.7730595299948043
13,0.6417591000785291,0.21607300799675472,0.4256860920817744,0.8502155172413793,0.4724770642201835,0.37773845302119585,0.35355147645650437,0.11164581328200192,0.24190566317450246,0.6372704307787741,2.446224829510644,-1.8089543987318701,0.7719095103104369,0.7745172835885539,-0.0026077732781170093,0.7827703362566899,0.6953460380582659,0.08742429819842401,0.2751322751322751,0.023668639053254437,0.25146363607902067,0.7019406810692054,0.2434915773353752,0.4584491037338302,0.7727321097896814
14,0.6421067089571642,0.2174365450355209,0.42467016392164325,0.8576944291230005,0.48434237995824636,0.3733520491647542,0.34643143544506816,0.10526315789473684,0.24116827755033132,0.6343793534177069,2.4371098084344363,-1.8027304550167293,0.7720660207073473,0.7754374519546808,-0.003371431247333523,0.7827284803978475,0.6968993074695353,0.08582917292831216,0.2803030303030303,0.006172839506172839,0.2741301907968574,0.7042042042042042,0.25036710719530103,0.4538370970089031,0.7731684099642016
15,0.6415272270750554,0.21687384183538136,0.424653385239674,0.8560606060606061,0.4774774774774775,0.3785831285831286,0.36335403726708076,0.0946215139442231,0.2687325233228577,0.6384122095549826,2.421664939338207,-1.7832527297832246,0.772530072637862,0.7748500908743658,-0.0023200182365038513,0.7833962687417811,0.6952189010228559,0.08817736771892526,0.2801047120418848,0.028409090909090908,0.2516956211327939,0.705519244734931,0.23742138364779874,0.46809786108713225,0.7732555843567595
16,0.6435961409232236,0.21791247747159598,0.4256836634516276,0.8471474703982778,0.5138248847926268,0.333322585605651,0.33307271305707586,0.08292201382033564,0.2501506992367402,0.625733319124815,2.3851189626929137,-1.7593856435680988,0.7726190247318013,0.774618264799889,-0.0019992400680877154,0.782538685031182,0.6932855473957514,0.08925313763543052,0.2725118483412322,0.005780346820809248,0.26673150152042296,0.6942909760589319,0.2401883830455259,0.45410259301340594,0.773255850799614
17,0.6419892119022901,0.21759668476918362,0.4243925271331065,0.8381471389645777,0.4551422319474836,0.3830049070170941,0.3399840383080607,0.0846968238691049,0.25528721443895575,0.6357228464324964,2.415941603593829,-1.7802187571613324,0.7721675464346146,0.7751842133605159,-0.0030166669259013013,0.7828805089706873,0.6958934707169813,0.08698703825370602,0.2744186046511628,0.0,0.2744186046511628,0.6945071482317532,0.22073079791200598,0.4737763503197472,0.7731465378605781
18,0.6444054328913228,0.2157927174280852,0.4286127154632376,0.84631918323482,0.505800464037123,0.34051871919769705,0.33386454183266934,0.07714561234329798,0.25671892948937136,0.6218451417125628,2.4628555169386006,-1.8410103752260378,0.772444937039253,0.7751352735853895,-0.0026903365461364848,0.7820824546130136,0.6971804016796811,0.08490205293333253,0.26635514018691586,0.012195121951219513,0.25416001823569634,0.6994047619047619,0.22699386503067484,0.472410896874087,0.7732776943557889
19,0.6408928522496986,0.216300339421081,0.4245925128286176,0.8612466124661247,0.4720357941834452,0.38921081828267945,0.36155606407322655,0.08970438328236494,0.27185168079086164,0.6424746451529961,2.443212894072277,-1.800738248919281,0.7722230331923088,0.7752478947163153,-0.0030248615240064947,0.7834279651691863,0.696793663528269,0.08663430164091734,0.27546296296296297,0.01744186046511628,0.2580211024978467,0.7136563876651982,0.2356687898089172,0.47798759785628103,0.7731901869096626
20,0.0013214393427499003,0.000711375645090424,0.0016764265989914872,0.00803211948779324,0.024683016957096814,0.025313257412735726,0.010132006599072154,0.009847457871089331,0.010711448669672911,0.008423876125005888,0.021389594745219467,0.024836688080732132,0.0003910043401949775,0.0003582746331472119,0.0006450817776623603,0.00046184460854043245,0.00101405359132071,0.0011169391180505324,0.0,0.0,0.01931111071904487,0.0,0.0,0.01151621360144671,0.00023120842314174232
